,count,mean,std,min,25%,50%,75%,max,ski_resort
61,34.0,323.6470588235294,149.78608632898454,145.0,226.25,275.5,440.25,850.0,Camden
62,28.0,245.32142857142858,79.28619214308544,130.0,193.75,230.0,266.25,428.0,Camelback Mountain
63,33.0,316.0,99.14446530190175,142.0,260.0,321.0,383.0,550.0,Campgaw Mountain
64,35.0,209.85714285714286,84.2657361310888,111.0,152.0,178.0,262.5,543.0,Canaan Valley
65,35.0,261.65714285714284,89.53702581388683,89.0,199.5,250.0,307.0,501.0,Cannon Mountain
66,35.0,236.77142857142857,119.83323846920271,104.0,153.5,201.0,275.0,575.0,Cannonsburg
67,34.0,234.05882352941177,80.92568277072063,116.0,177.0,217.5,255.25,499.0,Cascade Mountain
68,31.0,208.09677419354838,63.954335187282744,95.0,161.5,199.0,237.5,408.0,Cataloochee
69,35.0,288.45714285714286,124.30615498866992,10.0,206.0,282.0,377.5,600.0,Catamount Ski Ride Area
70,35.0,307.22857142857146,125.54401283878043,149.0,211.0,279.0,335.5,673.0,Chestnut Mountain
71,24.0,287.8333333333333,92.3145222296728,170.0,220.0,267.5,325.0,559.0,Ski China Peak
72,35.0,198.71428571428572,66.6887288424502,87.0,145.5,199.0,240.0,332.0,Christie Mountain
73,34.0,184.7941176470588,57.09947694488697,93.0,141.5,168.5,232.25,295.0,Christmas Mountain
74,35.0,224.14285714285714,95.98104679851026,118.0,160.0,195.0,241.5,495.0,Coffee ll
75,35.0,279.2,141.48223750496655,115.0,176.0,261.0,346.0,842.0,Ski Cooper
76,35.0,283.14285714285717,109.48707763050042,160.0,209.5,265.0,304.5,719.0,Cooper Spur
77,35.0,440.57142857142856,147.0488685706189,180.0,307.0,439.0,563.5,700.0,Copper Mountain
78,35.0,219.28571428571428,70.5230756680441,109.0,172.0,217.0,259.0,375.0,Cranmore Mountain
79,34.0,288.0,97.03763718425459,112.0,231.25,291.5,321.25,675.0,Crested Butte Mountain
80,33.0,258.1212121212121,98.31415131345462,110.0,188.0,250.0,287.0,587.0,Crotched Mountain
81,34.0,323.5,133.1160919625946,154.0,222.0,301.5,423.25,600.0,Crystal Mountain
82,33.0,252.57575757575756,89.30846485042386,96.0,196.0,241.0,300.0,560.0,Crystal Mountain 
83,34.0,388.4117647058824,402.4870498686175,163.0,226.75,276.5,350.0,2500.0,Dartmouth Skiway
84,35.0,206.31428571428572,97.74991242017182,71.0,125.0,203.0,279.5,410.0,Ski Mystic at Deer Mountain
85,35.0,388.8,158.7600483156152,195.0,279.0,350.0,476.0,783.0,Deer Valley
86,30.0,144.46666666666667,74.86711599541727,20.0,97.75,133.5,172.75,419.0,Devils Head
87,35.0,336.9428571428571,167.0188335377257,165.0,233.5,292.0,387.5,1040.0,Diamond Peak
88,35.0,245.2,128.6801323848722,103.0,158.0,215.0,288.0,770.0,Discovery
89,30.0,245.23333333333332,82.24131159784196,99.0,178.25,252.5,299.25,425.0,Dodge Ridge
90,35.0,350.3142857142857,164.20983194548074,190.0,236.5,290.0,410.0,893.0,Donner Ski Ranch
91,35.0,190.11428571428573,88.58189013847131,70.0,132.0,187.0,224.5,481.0,Dry Hill
92,35.0,228.17142857142858,132.17178788457483,92.0,128.0,183.0,288.0,600.0,Eagle Point
93,33.0,187.4848484848485,102.94571421753106,39.0,118.0,175.0,227.0,500.0,Eagle Rock
94,34.0,266.3529411764706,99.72899105954102,130.0,190.0,275.0,327.0,525.0,Eaglecrest
95,32.0,257.4375,105.84039642843857,115.0,183.75,243.0,301.75,532.0,Eldora Mountain
96,34.0,244.64705882352942,85.73033208597872,111.0,187.0,225.0,313.75,501.0,Elk Mountain Ski
97,32.0,190.5625,114.22584801540634,14.0,109.25,165.0,230.0,494.0,Elko SnoBowl
98,33.0,249.06060606060606,135.8627384977986,95.0,166.0,219.0,299.0,725.0,Elm Creek
99,35.0,311.42857142857144,99.97184477591259,132.0,246.5,307.0,362.5,539.0,Enchanted Forest
100,35.0,234.62857142857143,91.22373456452635,100.0,150.0,248.0,286.0,465.0,Four Lakes
101,34.0,278.6470588235294,152.07611378854583,97.0,180.5,243.5,323.0,785.0,Giants Ridge
102,35.0,279.0571428571429,97.46128729402461,115.0,207.0,263.0,327.0,505.0,Gore Mountain
103,35.0,225.5142857142857,83.75081085773279,83.0,165.5,215.0,288.5,404.0,Granby Ranch
104,35.0,236.0857142857143,87.48390488224321,100.0,177.5,207.0,285.0,523.0,Grand Geneva
105,35.0,243.5142857142857,127.9125094900167,113.0,151.0,226.0,292.0,800.0,Grand Targhee
106,35.0,202.22857142857143,89.57287066776338,80.0,140.0,200.0,232.5,499.0,Granite Peak
107,34.0,197.52941176470588,59.658744333090596,86.0,153.25,188.0,223.5,350.0,Great Divide
108,35.0,249.4,109.38711613563358,135.0,168.0,218.0,299.5,513.0,Greek Peak
109,35.0,221.68571428571428,109.33294305457432,123.0,151.5,195.0,237.0,710.0,Gunstock
110,33.0,369.6060606060606,199.52019625120963,175.0,248.0,290.0,463.0,1063.0,Heavenly Mountain
111,35.0,188.02857142857144,53.626971766456634,93.0,154.0,177.0,216.0,352.0,Hidden Valley
112,34.0,186.76470588235293,92.23194044250431,75.0,125.0,157.5,223.0,450.0,Hilltop
113,35.0,190.14285714285714,92.83734759914083,60.0,113.0,180.0,246.0,420.0,Hogadon
114,29.0,298.62068965517244,127.3441382893231,120.0,209.0,272.0,369.0,701.0,Holiday Mountain
115,30.0,270.26666666666665,125.36565369524773,120.0,192.25,224.0,298.25,598.0,Holiday Valley
116,30.0,270.26666666666665,125.36565369524773,120.0,192.25,224.0,298.25,598.0,Holimont
117,35.0,288.57142857142856,127.7613321126282,135.0,214.0,258.0,333.5,850.0,Hoodoo
118,35.0,396.2857142857143,124.68255489762119,200.0,297.0,375.0,458.5,678.0,Howelsen Hill
119,33.0,292.3636363636364,136.52124792999672,110.0,182.0,263.0,400.0,595.0,Hunt Hollow
120,31.0,328.48387096774195,132.25376389546017,195.0,247.0,300.0,358.0,903.0,Hunter Mountain
121,31.0,197.41935483870967,88.31790086332003,84.0,145.0,190.0,229.0,499.0,Hyland Ski Snowboard Area
122,35.0,301.57142857142856,146.4901694582239,104.0,192.0,292.0,357.5,832.0,Jay Peak
123,34.0,319.55882352941177,131.2691408672599,122.0,225.0,283.0,405.75,629.0,Jiminy Peak
124,29.0,204.13793103448276,74.68587748407661,103.0,163.0,196.0,245.0,495.0,Jack Frost
125,34.0,217.88235294117646,120.2839480728533,98.0,127.25,162.0,294.75,550.0,Snowriver Mountain Resort
126,35.0,492.8857142857143,208.96970951742819,186.0,340.5,449.0,585.5,999.0,Jackson Hole
127,35.0,381.62857142857143,154.88080534897222,155.0,316.5,354.0,447.0,995.0,June Mountain
128,33.0,154.4848484848485,101.87710771197608,60.0,97.0,130.0,173.0,609.0,Kelly Canyon
129,34.0,310.20588235294116,125.96795634190244,149.0,205.0,299.5,368.75,730.0,Keystone
130,35.0,340.22857142857146,118.85658330508237,165.0,256.0,334.0,416.5,701.0,Killington
131,35.0,250.45714285714286,95.9713017328749,125.0,198.5,217.0,291.0,574.0,King Pine
132,32.0,421.96875,216.69489244393907,139.0,263.75,343.0,556.5,975.0,Kirkwood
133,35.0,194.22857142857143,83.955200138241,79.0,145.5,189.0,225.0,545.0,Kissing Bridge
134,35.0,267.1142857142857,164.45091730264284,109.0,161.0,211.0,311.5,890.0,Labrador Mt.
135,33.0,245.63636363636363,178.27328357430238,79.0,158.0,194.0,275.0,984.0,Lee Canyon
136,35.0,247.85714285714286,103.60562750362632,88.0,165.5,237.0,315.5,499.0,Liberty
137,34.0,265.4117647058824,165.89977216033796,113.0,173.5,204.0,283.75,895.0,Little Switzerland
138,29.0,194.93103448275863,94.84797273023015,85.0,134.0,159.0,215.0,425.0,Lookout Pass
139,34.0,242.73529411764707,112.49331530942099,89.0,180.25,221.5,298.75,600.0,Loon Mountain
140,34.0,273.7352941176471,208.9125246580534,113.0,154.75,185.5,343.75,1200.0,Lost Trail Powder Mountain
141,35.0,211.94285714285715,75.35989839240952,99.0,166.0,200.0,266.5,400.0,Lost Valley
142,35.0,325.9428571428571,113.52194471895338,154.0,247.5,320.0,390.0,570.0,Loveland
143,35.0,432.8,135.7490764782799,180.0,331.5,454.0,537.5,675.0,Lutsen Mountains
144,32.0,181.5625,74.93521395393877,89.0,125.5,150.5,217.75,401.0,Mad River Mountain
145,35.0,358.8857142857143,131.36943225534787,134.0,273.0,370.0,415.5,663.0,Mad River Glen
146,35.0,339.8857142857143,166.03946579557726,167.0,221.0,304.0,417.5,918.0,Magic Mountain Vermont
147,33.0,146.45454545454547,43.833556572769474,80.0,113.0,145.0,167.0,250.0,Magic Mountain Idaho
148,35.0,335.48571428571427,119.2667231901011,155.0,248.5,317.0,407.5,639.0,Mammoth Mountain
149,34.0,186.6764705882353,95.7359755021465,85.0,114.75,174.5,206.75,401.0,Maple Ski Ridge
150,35.0,256.0285714285714,122.60733250174427,99.0,170.0,239.0,301.5,609.0,Marquette Mountain
151,34.0,238.26470588235293,97.20060756248868,115.0,165.0,211.5,292.5,489.0,Massanutten
152,35.0,216.57142857142858,84.22214523448783,116.0,158.0,199.0,244.0,550.0,Maverick Mountain
153,35.0,284.9142857142857,87.81610847426015,114.0,227.5,280.0,337.5,537.0,McCauley Mountain Ski Center
154,35.0,193.5142857142857,93.75950820130863,72.0,135.0,174.0,216.5,475.0,Meadowlark
155,35.0,302.14285714285717,168.16363579371537,150.0,193.0,265.0,337.5,981.0,Mohawk Mountain
156,35.0,335.85714285714283,115.87039992954169,150.0,275.0,310.0,373.0,630.0,Monarch Mountain
157,35.0,212.5142857142857,96.1115685723908,103.0,149.0,178.0,248.5,575.0,Mont Ripley
158,30.0,190.2,73.93585290525556,95.0,140.5,168.5,229.75,397.0,Sno Mountain
159,32.0,263.375,93.90412062826499,110.0,195.5,247.0,350.25,435.0,Montana Snowbowl
160,34.0,232.2941176470588,90.347319529511,100.0,160.25,227.5,274.5,422.0,Mount Holly
161,35.0,242.82857142857142,118.32693634817991,100.0,153.0,210.0,286.0,600.0,Mount Kato
162,34.0,347.2647058823529,167.2724703070955,130.0,225.0,322.0,396.0,940.0,Mt. Peter
163,35.0,164.11428571428573,73.53701406077616,55.0,103.5,160.0,214.0,350.0,Mount Pleasant
164,34.0,302.2647058823529,123.97465743560056,140.0,207.75,278.5,371.25,681.0,Mt. Snow
165,33.0,247.06060606060606,118.61148221028692,115.0,179.0,218.0,252.0,549.0,Mt. Southington
166,35.0,299.14285714285717,153.26066661989015,72.0,200.0,295.0,353.0,890.0,Mt. Sunapee
167,35.0,244.82857142857142,113.97870949649938,109.0,165.5,218.0,280.5,626.0,Mountain Creek
168,32.0,313.6875,167.71931958271927,90.0,225.0,287.5,363.75,802.0,Mountain High
169,34.0,383.97058823529414,140.82537764026156,181.0,306.75,347.5,438.75,800.0,Mt. Abram Ski
170,32.0,280.4375,86.06671736919957,148.0,220.0,271.0,327.5,510.0,Mt. Ashland
171,35.0,265.62857142857143,92.21652452222423,125.0,199.5,267.0,305.0,557.0,Mt. Baker
172,30.0,241.33333333333334,90.94421682939847,103.0,175.0,237.0,285.75,479.0,Mt. Baldy
173,34.0,236.52941176470588,78.17123213162773,107.0,175.5,222.5,292.0,395.0,Mt. Bhelor
174,35.0,240.17142857142858,120.0581931727242,99.0,165.0,215.0,283.0,650.0,Mt. Bohea
175,35.0,219.22857142857143,69.9554840444919,91.0,174.5,215.0,263.5,372.0,Mt. Brighton
176,35.0,245.14285714285714,114.65219601220103,88.0,156.0,210.0,315.0,559.0,Mt. Crescent
177,34.0,207.0,85.06788732856515,79.0,152.25,184.0,227.0,480.0,Mt. Holiday
178,35.0,270.22857142857146,111.33047934079912,127.0,202.0,250.0,300.5,719.0,Mt. Hood Meadows
179,35.0,294.14285714285717,98.44291951868018,127.0,222.0,293.0,333.0,519.0,Mt. Hood Skibowl
180,34.0,314.55882352941177,119.81025179398303,10.0,251.75,315.0,383.75,575.0,Mt. Jefferson
181,35.0,233.37142857142857,87.9033847017099,90.0,183.0,205.0,274.5,469.0,Mt. La Crosse
182,35.0,197.88571428571427,73.59098867011761,88.0,154.0,183.0,240.0,354.0,Mt. Rose Ski Tahoe
183,34.0,248.7941176470588,113.34869220663923,119.0,177.25,204.0,291.5,600.0,Mt. Shasta
184,34.0,213.94117647058823,98.9689088541755,73.0,144.5,192.5,269.5,525.0,Mt. Spokane
185,34.0,255.85294117647058,90.35054035589657,126.0,180.75,250.0,304.25,500.0,Mulligan's Hollow
186,35.0,235.57142857142858,78.48240181695502,128.0,178.0,209.0,290.5,450.0,Nashoba Valley
187,34.0,247.14705882352942,120.78534236603912,72.0,175.0,218.5,294.75,546.0,New Hermon Mountain
188,32.0,243.5625,96.72339594214341,101.0,159.75,235.0,297.5,500.0,Nordic Mountain
189,34.0,236.64705882352942,123.03876756705863,65.0,154.5,204.5,283.0,719.0,Nordic Valley
190,35.0,311.14285714285717,105.34150147388782,165.0,236.5,293.0,347.5,625.0,Northstar California
191,35.0,183.45714285714286,66.45004441955886,105.0,128.0,160.0,217.5,402.0,Norway Mountain
192,35.0,292.2857142857143,110.3352035519813,100.0,222.0,300.0,355.5,595.0,Nubs Nob
193,35.0,279.2,128.26713851774122,100.0,173.0,250.0,399.5,499.0,Oak Mountain
194,34.0,198.94117647058823,79.61077328362286,85.0,141.0,178.0,218.75,415.0,Ober Gatlinburg Ski
195,35.0,344.6857142857143,144.5436574449499,169.0,241.0,319.0,394.5,929.0,Okemo Mountain
196,35.0,176.0857142857143,60.810395506695,79.0,136.0,159.0,213.5,350.0,Omni Homestead
197,35.0,323.77142857142854,153.4409420235539,10.0,207.0,315.0,396.5,670.0,Otis Ridge
198,33.0,260.5151515151515,92.00547579224607,126.0,180.0,250.0,317.0,472.0,Pajarito Mountain
199,34.0,535.1470588235294,258.3918954954935,234.0,311.25,526.0,635.5,1260.0,Palisades Tahoe
200,35.0,184.97142857142856,67.508816728887,85.0,142.5,159.0,225.5,444.0,Paoli Peaks
201,35.0,387.45714285714286,160.60077335854066,152.0,279.0,350.0,476.0,783.0,Park City Mountain
202,33.0,265.1212121212121,91.67359133624497,134.0,191.0,252.0,327.0,495.0,Pats Peak
203,35.0,183.88571428571427,82.1536478115214,76.0,125.5,172.0,214.0,406.0,Pebble Creek
204,35.0,209.4,83.12435758265691,80.0,150.0,210.0,238.5,450.0,Peekn Peak
205,34.0,189.73529411764707,94.11286223354202,85.0,130.5,161.0,220.25,451.0,Perfect North Slopes
206,35.0,348.0857142857143,114.63532240482051,165.0,277.5,341.0,416.5,701.0,Pico Mountain
207,33.0,225.8181818181818,92.84713732308018,73.0,164.0,215.0,271.0,560.0,Pine Knob
208,35.0,188.74285714285713,64.83841583557718,105.0,130.5,185.0,219.5,402.0,Pine Mountain
209,35.0,292.0857142857143,145.70444933021724,145.0,200.0,251.0,319.5,779.0,Plattekill Mountain
210,35.0,277.65714285714284,145.59026770502265,129.0,198.5,250.0,300.0,884.0,Pleasant
211,35.0,205.14285714285714,138.52885510780416,65.0,111.0,167.0,253.0,699.0,Pomerelle Mountain
212,35.0,231.68571428571428,120.39341672166283,65.0,144.5,200.0,285.0,719.0,Powder Mountain
213,35.0,218.9142857142857,193.75505631786618,66.0,120.5,167.0,230.5,994.0,Powder Ridge
214,33.0,182.6969696969697,73.56650258800063,106.0,132.0,160.0,215.0,450.0,Powderhorn
215,35.0,266.14285714285717,115.86862308289528,104.0,182.5,240.0,305.0,559.0,Purgatory Mountain
216,5.0,120.8,70.77923424282012,56.0,58.0,130.0,131.0,229.0,Ragged Mountain
217,35.0,240.31428571428572,92.57040926920928,115.0,169.0,219.0,278.5,488.0,Red Lodge Mtn.
218,35.0,311.42857142857144,99.97184477591259,132.0,246.5,307.0,362.5,539.0,Red River
219,35.0,237.74285714285713,114.61119513564184,73.0,169.0,226.0,287.5,587.0,Roundtop Mountain
220,35.0,323.8285714285714,393.5722136977635,91.0,168.0,225.0,311.0,2450.0,Royal Mountain
221,35.0,177.77142857142857,52.180729885931754,113.0,141.5,166.0,203.0,378.0,Sandia Peak
222,30.0,261.73333333333335,95.37256647894932,125.0,207.5,251.0,286.25,600.0,Sapphire Valley
223,35.0,401.22857142857146,162.73129886488368,150.0,283.5,364.0,499.5,850.0,Saskadena Six
224,34.0,226.58823529411765,68.86091280213296,120.0,181.25,223.0,259.75,408.0,Shanty Creek
225,35.0,280.34285714285716,110.19713427926038,150.0,216.0,244.0,324.0,625.0,Schweitzer
226,35.0,201.5142857142857,95.54191301652455,60.0,139.5,164.0,273.5,400.0,Seven Oaks
227,34.0,271.88235294117646,160.8887748134175,112.0,162.0,225.0,331.25,799.0,Seven Springs
228,33.0,334.1212121212121,437.14605379493577,50.0,140.0,195.0,280.0,2305.0,Showdown
229,32.0,326.4375,135.9406743233381,175.0,236.0,298.0,381.0,777.0,Sierra at Tahoe
230,34.0,190.2058823529412,64.14367368213553,100.0,135.5,185.0,237.25,332.0,Silver Mountain
231,35.0,293.0571428571429,68.27192294190104,146.0,243.0,283.0,345.0,443.0,Silverton Mountain
232,33.0,230.0909090909091,87.82239308554924,90.0,157.0,228.0,283.0,443.0,Sipapu Ski and Summer
233,29.0,187.3793103448276,60.13699467115743,111.0,140.0,175.0,218.0,349.0,Ski Apache
234,35.0,245.5142857142857,115.68628253335204,85.0,164.0,201.0,329.0,500.0,Ski Brule
235,35.0,328.9142857142857,124.11767931816858,10.0,243.0,328.0,377.5,635.0,Ski Butternut
236,34.0,266.4117647058824,79.41380600796207,134.0,204.5,275.0,303.5,472.0,Ski Santa Fe
237,35.0,203.31428571428572,70.8124164206231,75.0,158.5,191.0,244.5,390.0,Ski Sawmill
238,35.0,163.34285714285716,57.248654162009295,69.0,120.0,164.0,203.5,275.0,Ski Snowstar Winter Sports Park
239,34.0,278.5882352941176,258.5828649373653,115.0,185.25,222.5,262.0,1460.0,Ski Sundown
240,35.0,222.25714285714287,96.33621970417335,100.0,163.0,209.0,257.0,630.0,Ski Ward
241,35.0,227.0857142857143,116.6393061154448,95.0,149.5,200.0,262.5,568.0,Sleeping Giant
242,35.0,295.3142857142857,118.18499243548139,143.0,186.0,284.0,368.0,595.0,Smugglers' Notch
243,35.0,181.85714285714286,68.79002272779648,69.0,150.0,175.0,207.5,327.0,Snow Creek
244,35.0,360.7142857142857,235.50278772279975,124.0,229.0,305.0,399.0,1500.0,Snow King
245,34.0,233.2058823529412,120.94771708213297,100.0,152.75,207.5,250.75,606.0,Snow Ridge
246,35.0,178.42857142857142,74.7766421985328,79.0,123.0,154.0,211.0,410.0,Snow Snake
247,29.0,225.9655172413793,149.3931731942405,84.0,123.0,186.0,262.0,869.0,Snow Sumt
248,34.0,195.76470588235293,184.120358992061,90.0,136.25,152.0,188.5,1199.0,Snow Trails
249,32.0,248.09375,122.08018501206756,84.0,156.25,222.5,310.5,590.0,Snow Valley
250,33.0,315.8181818181818,234.1092766403991,65.0,197.0,255.0,330.0,1267.0,Snowbasin
251,35.0,462.0,327.4587535768706,107.0,236.0,361.0,599.0,1500.0,Snowbird
252,35.0,304.25714285714287,123.18860309611888,130.0,199.5,294.0,383.5,582.0,Snowshoe Mountain
253,35.0,286.0857142857143,166.56925276408774,126.0,199.0,225.0,343.0,900.0,Snowy Range Ski Recreation Area
254,35.0,311.34285714285716,104.78912798824989,165.0,236.5,285.0,347.5,625.0,Soda Springs
255,35.0,268.4,96.08580723988936,125.0,188.5,260.0,322.5,544.0,Soldier Mountain
256,35.0,524.2857142857143,213.4869566794864,205.0,350.0,485.0,654.0,1100.0,Solitude Mountain
257,35.0,301.25714285714287,156.45979428239946,109.0,174.5,255.0,382.0,749.0,Song Mountain
258,35.0,291.3142857142857,127.42051072971671,110.0,211.0,261.0,342.0,725.0,Spirit Mountain
259,33.0,265.09090909090907,101.69358498584229,75.0,196.0,269.0,308.0,495.0,Spout Springs
260,35.0,245.6,105.97785562254474,89.0,179.0,218.0,294.0,619.0,Spring Mountain
261,35.0,276.14285714285717,119.678034462357,103.0,179.5,253.0,327.5,630.0,Mission Ridge
262,35.0,396.2857142857143,124.68255489762119,200.0,297.0,375.0,458.5,678.0,Steamboat
263,35.0,264.4,98.06366479456688,125.0,194.0,234.0,325.5,500.0,Stevens Pass
264,35.0,351.9142857142857,114.77993558738993,155.0,282.0,357.0,422.5,651.0,Stowe Mountain
265,34.0,482.0,200.83024642415762,167.0,337.25,438.5,600.0,925.0,Stratton Mountain
266,35.0,350.3142857142857,164.20983194548074,190.0,236.5,290.0,410.0,893.0,Sugar Bowl
267,35.0,202.0857142857143,70.01570052015285,87.0,152.5,185.0,252.5,340.0,Sugar Mountain
268,35.0,320.2,112.37693922948887,134.0,229.0,320.0,400.0,513.0,Sugarbush
269,35.0,345.65714285714284,160.43725965533784,125.0,242.5,300.0,423.0,880.0,Sugarloaf
270,35.0,346.62857142857143,182.08047440531305,130.0,220.5,314.0,403.5,974.0,The Summit at Snoqualmie
271,35.0,334.62857142857143,161.26322758592107,95.0,237.0,300.0,420.5,850.0,Sun Valley
272,35.0,261.8285714285714,158.46125629913186,102.0,161.5,230.0,278.0,895.0,Sunburst
273,35.0,669.8571428571429,367.64850083750815,221.0,409.0,565.0,897.0,1650.0,Sundance
274,35.0,332.0,150.9302526880234,111.0,219.5,317.0,407.5,704.0,Sunday River
275,34.0,191.26470588235293,76.04755642221295,86.0,138.0,172.5,206.5,390.0,Sundown Mountain
276,35.0,324.6,98.76627192816501,141.0,252.0,347.0,371.0,594.0,Sunlight Mountain
277,34.0,235.44117647058823,93.25208298151928,137.0,153.75,211.5,275.75,550.0,Sunrise Park
278,35.0,176.02857142857144,44.402229484489595,110.0,138.0,179.0,201.0,260.0,Swain
